song_id,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q,lyrics,language
ML34,MoodyLyrics4Q,Megalodon,Mastodon,Metal,,,,,angry,negative,"Myth or legend Nymph tale washed ashore Near the kraken sleepeth stirs coral and bone Infinite city No sexy sneer Hideous creation Human and animal Banter songs of rudeness to be adhered Not on rocks that glisten, harps to listen, comb hair Tear right to pieces Left to recess a watery grave  Sensing the blood of prey Swimming in fear for life  Rolling over, falling into jaws Teeth that chatter, it distracts them all The Fiji mermaid, she will let it know Time is coming to feed and gnaw  Rolling over, falling into jaws Teeth that chatter, it distracts them all The Fiji mermaid, she will let it know Time is coming to feed and gnaw",en
ML35,MoodyLyrics4Q,No One Else,Natalie Walker,,,,,,relaxed,positive,Butterflies Gravity pulls me into Anticipate our first touch Sweet and so new Let's figure out how to make this forever Oh this is making me crazy  Hey love I am at the point of no restraint Let's just make a move and feel the earth quake  It's just you and me And no one else It's just you and me You and me  Slowly now We shouldn't let this go too fast Bring me out of this shell Take off my mask This is us intertwined and on fire I cannot stop I'm consumed with desire,en
ML36,MoodyLyrics4Q,Country Love Song,Stephen Lynch,,,,,,happy,positive,"I made love to ya all night long Then I got up to write you a song I watched ya sleep and I fell in love Ya must've been sent from heaven above Don't think you could never do no wrong  Then you farted.... Oh girl you farted..  First I thought that it was kinda cute I suppressed a smile when I heard your girly poot Then came the smell came whoftin by And brought a little tear drop to my eye I think that I'll go sleep out on the couch  'Cause you farted...  You could make milk curdle Make your skin crawl Make the paint peal off of the wall I won't sleep under the covers no more Since the hot winds blew from out your back door  Baby, it sure has been a gas But I can't live life in fear of your ass So I gathered up my clothes and old dog bill Moved back to my house at the top of the hill Well old boy I guess its just you and me  Then he farted.....",en
ML37,MoodyLyrics4Q,Bright Red Star,Stereophonics,Pop,,,,,sad,negative,"[Verse 1] Mary is my bright red star She caught the train to work in the morning when she got up And then she'd call me up, just to wake me up But she's alright She's alright  [Verse 2] Mary is my bright red star She likes to look at the pink sky just before the day turns dark And then she'd call me up, just to wind me up But she's alright She's alright  [Verse 3] Mary is my bright red star She wears a hat in the sun, pink nails and her bleach blond locks And then she'd call me up, so we could meet up But she is alright She's alright  [Verse 4] Mary is my bright red star We just talk into the night about nothing in particular And then she'd hang me up, until she'd wake me up But she's alright She's alright She's alright She's alright",en
ML38,MoodyLyrics4Q,Can Can,Bad Manners,Rock,,,,,happy,positive,"Lip up fatty, ah lip up fatty, for the reggae Lip up fatty, ah lip up fatty, for the reggae  Listen to the music, shuffle up your feet Listen to the music of the fatty beat  Moving with the rhythm, sweating with the heat Moving with the rhythm of the fatty beat  Lip up fatty, ah lip up fatty, for the reggae Trumpeet  Listen to the music, shuffle up your feet Listen to the music of the fatty beat  Lip up fatty, ah lip up fatty, for the reggae Trumpeet  Lip up fatty, ah lip up fatty, for the reggae Don?t call me fat man Lip up fatty, ah lip up fatty, for the reggae Fat man don?t like you",en
ML39,MoodyLyrics4Q,Young,Hollywood Undead,,,,,,angry,negative,"[Chorus: Deuce] We are young, but we have heart Born in this world as it all falls apart We are strong, but we don't belong Born in this world as it all falls apart  [Verse 1: Johnny 3 Tears] I see the children in the rain like the parade before the pain I see the love, I see the hate, I see this world that we can make I see the life, I see the sky, I'd give it all to see you fly Yes, we wave this flag of hatred, but you're the ones who made it I watch the beauty of all our lives, passing right before my eyes I hear the hate in all your words, all the words to make us hurt We get so sick, we're so sick, we never wanted all this Medication for the kids with no reason to live  [Pre-Chorus: Johnny 3 Tears] So we march to the drums of the damned as we come Watch it burn in the sun, we are numb  [Chorus: Deuce] We are young, but we have heart Born in this world as it all falls apart We are strong, but we don't belong Born in this world as it all falls apart  [Verse 2: Johnny 3 Tears & J-Dog] As we walk among these shadows in these streets, these fields of battle Take it up, we wear the mantle, raise your hands with burning candles Hear us whisper in the dark; in the rain, you see the spark Feel the beating of our hearts, fleeting hope as we depart All together, walk alone against all we've ever known All we've ever really wanted was a place to call our home But you take all we are, the innocence of our hearts Made to kneel before the altar as you tear us apart  [Pre-Chorus: Johnny 3 Tears & Deuce ] So we march to the drums of the damned as we come Watch it burn in the sun, we are numb  [Chorus: Deuce] We are young, but we have heart Born in this world as it all falls apart We are strong, but we don't belong Born in this world as it all falls apart  [Bridge: Johnny 3 Tears & Deuce with Charlie Scene & Da Kurlzz] We will fight (We will fight) Or we will fall (we will fall) Till the angels save us all We will fight (We will fight) Or we will fall (we will fall) Till the angels save us all We will fight (We will fight) Or we will fall (We will fall) Till the angels save us all We will fight (We will fight) Or we will fall (We will fall) Till the angels save us all  [Chorus: Deuce] We are young, but we have heart Born in this world as it all falls apart We are strong, but we don't belong Born in this world as it all falls apart We are young, but we have heart Born in this world as it all falls apart We are strong, but we don't belong Born in this world as it all falls apart",en
ML40,MoodyLyrics4Q,The Magnificent Tree,Hooverphonic,Pop,,,,,relaxed,positive,Bought this guitar At a shop called mars But on the way back home Strange things happened in my car Started to play All by itself Creatures jumped from The highest shelf Until I touched string 12 This magnificent tree Appeared in my mind Even without leaves ITS strength was divine Synthesized gnomes Penetrated this godly zone Summer was thrown off ITS royal THRONE This magnificent tree Appeared in my mind Even without leaves ITS strength was divine,en
ML41,MoodyLyrics4Q,Quiet Place,Working for a Nuclear Free City,,,,,,relaxed,positive,Cross the lines down shifting lights Catch it's breath a stream of life The tallest trees stretch to the sea And to the edge where shadows meet  A quiet place and nature's way A season comes and whispers life Still born again into golden dreams A Hiding place beneath blue skies  Cross the lines down shifting lights Catch it's breath a stream of life The tallest trees stretch to the sea And to the edge where shadows meet,en
ML42,MoodyLyrics4Q,Atlantic City,Bruce Springsteen,Rock,,,,,sad,negative,"[Verse 1] Well, they blew up the Chicken Man in Philly last night Now they blew up his house, too Down on the boardwalk, they're getting ready for a fight Gonna see what them racket boys can do  [Verse 2] Now there's trouble busing in from out of state And the D.A. can't get no relief Gonna be a rumble out on the promenade And the gambling commission's hanging on by the skin of its teeth  [Chorus] Well now, everything dies, baby, that's a fact But maybe everything that dies someday comes back Put your makeup on, fix your hair up pretty And meet me tonight in Atlantic City  [Verse 3] Well, I got a job and tried to put my money away But I got debts that no honest man can pay So I drew what I had from the Central Trust And I bought us two tickets on that Coast City bus  [Chorus] Well baby, everything dies, that's a fact But maybe everything that dies someday comes back Put your makeup on, fix your hair up pretty And meet me tonight in Atlantic City  [Bridge] Now our luck may have died, and our love may be cold But with you forever, I'll stay We're going out where the sand's turning to gold Put on your stockings, baby, 'cause the night's getting cold And maybe everything dies, baby, that's a fact But maybe everything that dies someday comes back  [Verse 4] Now I've been looking for a job, but it's hard to find Down here, it's just winners and losers And don't get caught on the wrong side of that line Well, I'm tired of coming out on the losing end So, honey, last night I met this guy And I'm gonna do a little favor for him  [Chorus] Well, I guess everything dies, baby, that's a fact But maybe everything that dies someday comes back So fix your hair up nice and set up pretty And meet me tonight in Atlantic City  [Outro] Meet me tonight in Atlantic City Meet me tonight in Atlantic City Meet me tonight in Atlantic City",en
ML43,MoodyLyrics4Q,Invisible,Alison Moyet,Pop,,,,,sad,negative,"You've got me so confused And there's words I could use But I'm afraid to say them I feel I've been had and I'm boiling mad Still I can't live without you You don't have the time And you won't spend a dime Not even to call me Oh, you don't know I exist And I wouldn't be missed If I had the nerve to quit you  Invisible I feel like I'm invisible You treat me like I'm not really there And you don't really care I know this romance It ain't going nowhere  Invisible (Just like your love) You treat me like I'm invisible When you get the need to flirt You do the works You just don't care how much it hurts  I can never reach you on the phone It rings and rings when I know you're home It may be naïve, but I just wanna believe I'm the only one, hey, baby I tell myself lies and give you alibis Knowing your promises you'll never keep Like a merry-go-round I'm going up, going down I'm on a dead end street  Invisible (Just like your love) I feel like I'm invisible You treat me like I'm not really there And you don't really care I know this romance It ain't going nowhere  Although I know it's not a lot Don't wanna lose what little we got I keep hanging on knowing I can't win 'Cause it's too hard start over again  Invisible I feel like I'm invisible You treat me like I'm not really there And you don't really care I know this romance It ain't going nowhere  Invisible (Just like your love) You treat me like I'm invisible When you get the need to flirt You do the works You just don't care how much it hurts...",en
ML44,MoodyLyrics4Q,We Made You,Eminem,Hip-Hop,,,,,happy,positive,"[Intro: Eminem] Guess who? D'you miss me? Jessica Simpson, sing the chorus!  [Chorus: Charmagne Tripp & Eminem] When you walked through the door (Woo!) It was clear to me (Clear to me) You're the one they adore Who they came to see (Who they came to see) You're a rock star ( Baby, yeah ) Everybody wants you (Everybody wants you) Player, who can really blame you? (Who can really blame you?) We're the ones who made you (Chka)  [Verse 1: Eminem] Ahem, back by popular demand Now pop a little Zantac for antacid if you can You're ready to tackle any task that is at hand? How does it feel? Is it fantastic? Is it grand? Well, look at all the massive masses in the stands ""Shady, man, no, don't massacre the fans!"" Damn, I think Kim Kardashian's a man She stomped him, just 'cause he asked to put his hands On her massive gluteus maximus again Squeeze it, then squish it, then pass it to a friend Can he come back as nasty as he can? Yes, he can, Ken, don't ask me this again He does not mean to lesbian offend But, Lindsay, please come back to seeing men Samantha's a two; you're practically a ten I know you want me, girl, in fact, I see you grin Now come in, girl  [Chorus: Charmagne Tripp & Eminem] When you walked through the door (Woo!) It was clear to me (Clear to me) You're the one they adore Who they came to see (Who they came to see) You're a rock star ( Baby ) Everybody wants you (Everybody wants you) Player, who can really blame you? (Who can really blame you?) We're the ones who made you  [Verse 2: Eminem] The enforcer, looking for more women to torture Walk up to the cutest girl and charley-horse her Sorry, Portia, but what's Ellen DeGeneres Have that I don't? Are you telling me tenderness? Well, I can be as gentle and as smooth as a gentleman Give me my Ventolin inhaler and two Xenadrine And I'll invite Sarah Palin out to dinner, then Nail her, baby, say hello to my little friend! Brit, forget K-Fed, let's cut off the middleman Forget him or you're gonna end up in the hospital again And this time it won't be for the Ritalin binge Forget them other men, girl, pay them little attention And little did I mention that Jennifer's in Love with me, John Mayer, so sit on the bench Man, I swear them other guys, you give 'em an inch They take a mile; they got style, but it isn't Slim  [Chorus: Charmagne Tripp & Eminem] When you walked through the door (Woo!) It was clear to me (Clear to me) You're the one they adore Who they came to see (Who they came to see) You're a rock star ( Baby ) Everybody wants you (Everybody wants you) Player, who can really blame you? (Who can really blame you?) We're the ones who made you  [Bridge: Eminem] And that's why, my love You'll never live without I know you want me, girl 'Cause I can see you checking me out And, baby, you know You know you want me too Don't try to deny it, baby I'm the only one for you (*Fart*)  [Verse 3: Eminem] Damn, girl, I'm beginning to sprout an Alfalfa Why should I wash my filthy mouth out? You think that's bad, you should hear the rest of my album Never has there been such finesse and nostalgia Man, Cash, I don't mean to mess with your gal, but Jessica Alba put her breasts on my mouth (Blup!) Wowzers! I just made a mess in my trousers And they wonder why I keep dressing like Elvis ""Lord, help us, he's back in his pink ALF shirt Looking like someone shrinked his outfit!"" I think he's 'bout to flip, Jessica Rest assured Superman's here to rescue ya Can you blame me? You're my Amy, I'm your Blake Matter of fact, bake me a birthday cake With a saw blade in it to make my jailbreak Baby, I think you just met your soulmate Now break it down, girl  [Chorus: Charmagne Tripp & Eminem] When you walked through the door (Woo!) It was clear to me (Clear to me) You're the one they adore Who they came to see (Who they came to see) You're a rock star ( Baby ) Everybody wants you (Everybody wants you) Player, who can really blame you? (Who can really blame you?) We're the ones who made you  [Outro: Eminem] So baby Baby, get down, down, down Baby, get down, down, down Baby, get down, down, down Baby, get down, get down Baby, get down, down, down Baby, get down, down, down Baby, get down, down, down Baby, get down, get down Oh Amy! Rehab never looked so good! I can't wait, I'm going back Ha-ha, woo! Dr. Dre! 2020! Yeah!",en
ML45,MoodyLyrics4Q,I Hate The Way,Polly Scattergood,,,,,,sad,negative,"[Verse] I hate the way I cry when you say you miss me But I love the way you hold me when I sleep I hate the way I bleed each time you kiss me But you say hey, sleeping beauty, go back to sleep  [Chorus] We had pennies in our pockets We had hope in our eyes You said, ""Girl, you got a million different faces So why'd you put on that disguise?"" Well take what you want 'cause I've got nothing Pass me some pills, I'll go to bed But however much I toss and turn I feel a dark place up ahead  [Verse] Some nights I just sit back here, I remember I just remember before it all got lost up in the mess He said, ""Not all men are bad and I am not like your Dad And I will hold you, even though you're slightly mad 'Cause I am not a man who will ever break you""  [Chorus] We had pennies in our pockets We had hope in our eyes You said, ""Girl, you've got a million different faces So why'd you put on that disguise?"" Well you can take what you want 'cause I have got nothing Pass me some pills and I'll go to bed But however much I toss and turn I feel a dark place up ahead  [Bridge] Doo doo doo doo doo doo doo doo My doctor said I gotta sing a happy tune Doo doo doo doo doo doo doo doo, do doo dn doo But my body gave up too soon Doo doo doo doo doo doo doo doo You know what I am just fine until I'm on my own Doo doo doo doo doo doo doo doo, ah doo dn doo dn doo Somebody please come home  [Verse] I hate the way I tremble when you touch me You're like a needle slowly piercing my skin I hate the way my stomach aches And I really hate these loveless mistakes 'Cause I'm screaming for my rock who never picks up Why do you never pick up?  [Chorus] We had pennies in our pockets We had hope in our eyes You said, ""Girl, you've got a million different faces So why'd you put on that disguise?"" Well you can take what you want 'cause I have got nothing Pass me some pills and I will go to bed But however much I toss and turn I feel a dark place up ahead  [Bridge] Doo doo doo doo doo doo doo doo My doctor said I've got to sing a happy tune  [Outro] Maybe if I skip my dinner, make myself pretty and thinner Maybe then he'll love me and stop looking at the other girls So you said I'm paranoid? I'm paranoid? Well, I nearly choked and no more of that crap You cannot break someone who's just been broken You can't break somebody who's just been broken So take me now, I'm naked As you watch, I'll let you take it Maybe then you'll love me and stop looking at the other girls You said I'm paranoid? Well paranoid I nearly choked No more of that crap You cannot break somebody who's just been broken You can't break somebody who's just been broken I don't need you, I don't want your words Maybe if I skip my dinner Make myself pretty and thinner Then I think he'll love me and stop looking at those other girls",en
ML46,MoodyLyrics4Q,Wherever You Are,Ulrich Schnauss,,,,,,relaxed,positive,I was waiting for you I was waiting for you To see you walk away To see you walk away  I was waiting for you I was waiting for you To see you walk away To see you walk away  To see you walk away To see you walk away,en
ML47,MoodyLyrics4Q,We Will All Go Together When We Go,Tom Lehrer,,,,,,happy,positive,"[Intro] When you attend a funeral It is sad to think that sooner or Later those you love will do the same for you And you may have thought it tragic (Not to mention other adjectives) To think of all the weeping they will do But don't you worry No more ashes, no more sackcloth And an armband made of black cloth Will some day nevermore adorn a sleeve For if the bomb that drops on you Gets your friends and neighbors too There'll be nobody left behind to grieve  [Verse 1] And we will all go together when we go What a comforting fact that is to know Universal bereavement, an inspiring achievement Yes, we all will go together when we go  [Verse 2] We will all go together when we go All suffused with an incandescent glow No one will have the endurance To collect on his insurance Lloyd's of London will be loaded when they go  [Verse 3] Oh, we will all fry together when we fry We'll be French-fried potatoes by-and-by There will be no more misery When the world is our rotisserie Yes, we all will fry together when we fry  [Interlude] Down by the old maelstrom There'll be a storm before the calm  [Verse 4] And we will all bake together when we bake There'll be nobody present at the wake With complete participation In that grand incineration Nearly three billion hunks of well-done steak  [Verse 5] Oh, we will all char together when we char And let there be no moaning of the bar Just sing out a Te Deum When you see that ICBM And the party will be come-as-you-are  [Verse 6] Oh, we will all burn together when we burn There'll be no need to stand and wait your turn When it's time for the fallout And Saint Peter calls us all out We'll just drop our agendas and adjourn  [Interlude] You will all go directly to your respective Valhallas Go directly, do not pass go, do not collect two hundred dollars  [Verse 7] And we will all go together when we go Every Hottentot and every Eskimo When the air becomes uraneous We will all go simultaneous Yes, we all will go together When we all go together Yes, we all will go together when we go",en
ML49,MoodyLyrics4Q,The World Needs a Hero,Megadeth,Metal,,,,,angry,negative,"[Verse 1] An iron fist quietly sits Inside the Velvet Glove Take control, untouchable Just like God above I can't escape, wrapped in red tape What will become of me? If I object, then I defect My country 'tis of thee  [Chorus 1] ""The White House is calling."" Tell 'em I'll call them back Just tell 'em anything Yeah, get 'em off my back  [Post-Chorus] (The world needs a hero)  [Verse 2] Not that I would ever lie But I have no choice Words I say heard today Are not mine, just my voice  [Chorus 2] ""NATO is on line one."" They wanna talk to me? Tell 'em that I'm not in Tell 'em that I'm not free  [Post-Chorus] The world needs a hero The world needs a hero  [Verse 3] Phantom rule, the hidden jewel Who's really in control? On puppet strings, a nation swings Undermined by moles  [Chorus 3] ""The UN is on hold."" Tell 'em I'll call 'em back Yeah, tell 'em anything Just get 'em off my back  [Post-Chorus] The world needs a hero The world needs a hero  [Guitar Solo]  [Chorus 4] ""Dave, the White House is calling."" They wanna talk to me? Tell 'em that I can't be bought Tell 'em that I'm not free  [Outro] The world needs a hero (Ha! Yeah) The world needs a hero (The world needs a hero) The world needs a hero (I've got to, got to, got to find a hero) The world needs a hero (Ohh, ahh-ohh)",en
ML50,MoodyLyrics4Q,Life Is A Pigsty,Morrissey,Pop,,,,,sad,negative,"[Verse 1] It's the same old S.O.S But with brand new broken fortunes And once again I turn to you Once again I do I turn to you  It's the same old S.O.S But with brand new broken fortunes I'm the same underneath But this you, you surely knew  [Verse 2] Life is a pigsty Life is a pigsty Life is a pigsty Life is a pigsty Life, life is a pigsty Life, life is a pigsty Life, life is a pigsty Life is a pigsty And if you don't know this Then what do you know? Every second of my life I only live for you And you can shoot me And you can throw me off a train I still maintain I still maintain Life, life is a pigsty Life is a pigsty And I've been shifting gears all of my life But I'm still the same underneath This you surely knew I can't reach you I can't reach you I can't reach you anymore  [Verse 3] Can you please stop time? Can you stop the pain? I feel too cold And now I feel too warm again Can you stop this pain? Can you stop this pain? Even now in the final hour of my life I'm falling in love again Again Even now in the final hour of my life I'm falling in love again Again Again Again I'm falling in love again Again Again Again",en
ML51,MoodyLyrics4Q,Agitated,Muse,Rock,,,,,angry,negative,[Verse 1] You make me agitated With all the things you've hated But you're uncomplicated So why should it affect you My loving was so untrue? Yeaaahhhh...  [Chorus] You do it to me sweetly To my yeah-yeah You do it to me lovely To my yeah-yeah  [Verse 2] You try to make me crazy You make me agitated But we're not suffocated So why should it affect you My loving was so untrue?  [Chorus] You do it to me sweetly To my yeah-yeah You do it to me lovely To my yeah-yeah,en
ML52,MoodyLyrics4Q,Fields Of Gold,Fourplay,Jazz,,,,,relaxed,positive,"You'll remember me when the west wind moves upon the fields of barley You'll forget the sun in his jealous sky as we walk in fields of gold So she took her love for to gaze awhile upon the fields of barley In his arms she fell as her hair came down among the fields of gold  Will you stay with me, will you be my love among the fields of barley? We'll forget the sun in his jealous sky as we lie in fields of gold See the west wind move like a lover so upon the fields of barley Feel her body rise when you kiss her mouth among the fields of gold  I never made promises lightly and there have been some that I've broken But I swear in the days still left we'll walk in fields of gold We'll walk in fields of gold  Many years have passed since those summer days among the fields of barley See the children run as the sun goes down among the fields of gold You'll remember me when the west wind moves upon the fields of barley You can tell the sun in his jealous sky when we walked in fields of gold When we walked in fields of gold, when we walked in fields of gold",en
ML53,MoodyLyrics4Q,Summer Nights,Rascal Flatts,Country,,,,,happy,positive,"[Intro] It's summer nights baby!  [Verse 1] Come on ladies, it's time to pop that top And fellas, I know you're ready to rock We went crazy, cooped up all winter long And school is out so let's get it on Flip flop tan and some white sand I know the perfect spot Well the sunset better set soon so we can get in the mood Things start gettin' all heated up when it starts gettin' cool Yeah  [Chorus] Summer nights Everybody, are you with me? Let that Igloo cooler mark your piece of paradise Summer nights Everybody's feeling sexy Holler if you're ready for some summer nights Come on -- Oh, yeah, yeah  [Verse 2] Now fellas, you better watch your step Don't let them teeny French bikinis make you lose your breath Back to the ladies - y'all keep doing y'alls thing Cause everything about you makes me wanna scream The sun is getting low, there it goes Here we go, here comes the moon Things start getting all heated up When it starts getting cool, yeah  [Chorus] Summer nights Everybody, are you with me? Let that Igloo cooler mark your piece of paradise Summer nights Everybody's feeling sexy Holler if you're ready for some summer nights  [Instrumental Break]  [Bridge] Oh, it's a party down in Padre Big bonfire on the beach It's Coronas in Daytona, y'all Well, it's wild and it's free  [Chorus] Summer nights Everybody, are you with me? Let that Igloo cooler mark your piece of paradise Summer nights Everybody's feeling sexy Holler if you're ready for some summer nights Summer nights Everybody, are you with me? Let that Igloo cooler mark your piece of paradise Summer nights Everybody's feeling sexy Holler if you're ready for some summer nights  [Outro] Yeah, yeah are you ready For some summer nights Yeah, baby Summer nights It's summer nights Come on",en
ML54,MoodyLyrics4Q,Adios Ayer,José Padilla,,,,,,relaxed,positive,Thinking of tomorrow With the sunset in your eyes I feel everything and sorrow So I have to say goodbye  Didn't think that we would love like this I never thought that I would care Slowly now I read the writing It can free us if we dare  If there is New love New ways New changes in our lives Those times will last forever  If there is New love New ways New changes in our lives Those times will last forever And ever  Didn't think that we could love like this I never thought that I would care Slowly now I read the writing It will free us if we dare  If there is New love New ways New faces in our lives Those times will last forever  If there are New loves New ways New faces in our lives Those times will last forever And ever,en
ML56,MoodyLyrics4Q,The Breeze,Dr. Dog,,,,,,relaxed,positive,"[Verse 1] Are you moving much too fast? And the good times that just don't last If you're always on the go Make an angel in the snow And freeze  [Chorus] Do you feel like you're stuck in time? Forever waiting on that line If nothing ever moves Put that needle to the groove And sing  [Verse 2] Is it a dream keeping you awake? Is it the stillness that makes you shake? If you need to know for sure (need to know for sure) What's on the ocean's floor (on the ocean's floor) You'll sink  [Chorus] Do you like things the way they seem? Or are you looking behind the scenes? Well, if you've gotta know (if you've gotta know) What it takes to make it so (what it takes to make it so) Just believe  [Verse 3] Are there dark parts to your mind? Hidden secrets left behind? Where no one ever goes But everybody knows It's all right  [Outro] Do you get dizzy on the ground? It must be something going 'round What blows us here today It'll blow us all away The breeze Ahh, will blow us all away The breeze Ahh, will blow us all away The breeze",en
ML57,MoodyLyrics4Q,Bees & butterflies,Girls In Hawaii,,,,,,relaxed,positive,When the feelings are right My hands start to reach very high When I'm feeling so right My hands start to reach very high  Sorry for it Sorry for me Cause bees and butterflies down in my hands Now I have to teach them How to fly How to fly  When the feelings are right Put down together in round When I'm feeling the right Holding to catch the stars  Sorry for it Sorry for me Cause bees and butterflies they are now my slaves Now I have to teach them How to fly How to fly,en
ML58,MoodyLyrics4Q,Dirge Inferno,Cradle of Filth,Metal,,,,,angry,negative,"Carrion my name For those who choose to mouth the curse A tragic serenade With Judas in my stride The Gothic halls of shame Where statues coldly hold no worse Than the murders I reclaim From a dark, forsaken time  Kissing heaven, spent He wipes lips free of his hectic discharge Wishing to repent For the brute that ravaged free In slight hands beauty weeps Conquest's deep methodical screwing Hurt repeatedly Like the world wound at his feet  Dirge Inferno  As it is written, damn it So let it be wrung From throats of those in overthrow The past at last has come  A savage bit without respite Pervades the freezing air This winter chill, grist for his mill If tears of joy will blear elsewhere And church bells drown in the cracks of doom The storms above us hew As lightning runs like bifurcate tongues Deflowering two by two  Hissing, malcontent He storms the skies on electric discharge Pissing in contempt On the effigies of the weak Killing all resolve The great beast simmers, his scarlet women Spit their vitriol On the terrified face of peace  Dirge Inferno  As it is written, damn it So let it be wrung From throats of those in overthrow Our past at last has come  A hellbound heart, the rose and thorn Have locked to hasten blood The moon disrobes, to harden droves Of legions pouring These rivers press, his breath adorns Senates and enemy seats Whilst his power takes as ingratitude The writhing of the weak  ""Wormwood my name The poisoned star that fell to earth And blistered free of shame In the pits of self-rebirth Now those caves become a farret Overseeing endless barracks As the waters turn to claret And the Vatican satins burn",en
ML59,MoodyLyrics4Q,Big Big Love (Fig. 2),Foals,Pop,,,,,relaxed,positive,"[Pre-Chorus 1] See how the skulls we build Fill all the towers we fill Crash down fury red There's cracks in our hearts and heads  See how the skulls we build Fill all the towers we fill Crash down fury red There's cracks in our hearts and heads  See how the skulls we build Fill all the towers we fill Crash down fury red There's cracks in our hearts and heads  [Hook] Your smile sticks a kiss That could stop it Your smile sticks a kiss That could stop it Your smile sticks a kiss Your smile sticks a kiss Your smile sticks a kiss That could stop it Your smile sticks a kiss Your smile sticks a kiss And all could be well  [Pre-Chorus 2] See how the skulls we build Fill all the towers we fill Crash down fury red There's cracks in our hearts and heads A place we can hide  [Bridge] Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no  [Pre-Chorus 3] See how the skulls we build Fill all the towers we fill Crash down fury red There's cracks in our hearts and heads  [Hook] Your smile sticks a kiss That could stop it Your smile sticks a kiss That could stop it Your smile sticks a kiss Your smile sticks a kiss Your smile sticks a kiss That could stop it Your smile sticks a kiss Your smile sticks a kiss And all could be well  [Outro] Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no Oh, electric shocks, no",en
ML60,MoodyLyrics4Q,Welcome Home (Sanitarium),Metallica,Metal,,,,,sad,negative,"[Instrumental Intro]  [Verse 1] Welcome to where time stands still No one leaves, and no one will Moon is full, never seems to change Just labelled mentally deranged Dream the same thing every night I see our freedom in my sight No locked doors, no windows barred No things to make my brain seem scarred  [Pre-Chorus] Sleep my friend, and you will see The dream is my reality They keep me locked up in this cage Can't they see it's why my brain says ""rage""?  [Chorus] Sanitarium Leave me be Sanitarium Just leave me alone  [Guitar Solo]  [Verse 2] Build my fear of what's out there Cannot breathe the open air Whisper things into my brain Assuring me that I'm insane They think our heads are in their hands But violent use brings violent plans Keep him tied, it makes him well He's getting better, can't you tell?  [Pre-Chorus] No more can they keep us in Listen, damn it, we will win They see it right, they see it well But they think this saves us from our hell  [Chorus] Sanitarium Leave me be Sanitarium Just leave me alone  [Post-Chorus] Sanitarium (Just leave me alone)  [Instrumental Break]  [Bridge] Fear of living on Natives getting restless now Mutiny in the air Got some death to do Mirror stares back hard Kill, it's such a friendly word Seems the only way For reaching out again  [Guitar Solo]  [Instrumental Outro]",en
ML61,MoodyLyrics4Q,Little Bird,Imogen Heap,Pop,,,,,relaxed,positive,"[Verse 1] Little bird, little bird, little bird what d'ya hear? The clink of morning cheers Orange juice, concentrate Crossword puzzles start to grate One across Four letter word it's just not sitting  [Verse 2] Little bird, little bird, little bird what do you see? A picture perfect scene Two tone lawns are manicured The garden's wearing haute couture It's hiding something It's trying too hard Hiding something It's trying too hard  [Verse 3] Little bird, little bird, little bird where are they now? Daytime TV, lounge A carriage clock, a mantelpiece A family wiped up J-cloth cleaned Unsaid, festers In the throws of the sofa  [Verse 4] Little bird, little bird, little bird how are you feeling? Like help in quarantine Pearly whites, touchdown smile Absent creases round the eyes Tell tale, hard sell, we smell rats in the kitchen Tell tale, hard sell, we smell rats in the kitchen  [Verse 5] Little bird, little bird, little bird what can we do? Think tank, think rescue Simon says, ""Etch-a-Sketch"" Some encoded message only he would get Quickly now Cause this is not how it ends!  [Bridge] Little bird, little bird, little bird Well I've got one more question And I swear I'll let it rest Little bird, little bird, little bird Well I've just one more question And I swear I'll let it rest  [Breakdown] One more question Mmm, I'll let it rest Mmm, I swear I'll let it rest Got one more question Got one more question  [Outro] Little bird, little bird, little bird where have you gone?",en
ML62,MoodyLyrics4Q,Do You Know How It Feels,The Flying Burrito Brothers,,,,,,sad,negative,[Verse] Do you know how it feels to be lonesome? When there's just no one left who really cares Did you ever try to smile at some people? And all they ever seem to do is stare  [Bridge] And you remember how it feels to be cold again When the happiness of love has gone away And you never want to go out on the street again And you only seem to live from day to day  [Verse] Do you know how it feels to be lonesome? When there's just no one left who really cares Did you ever try to smile at some people? Yes and all they ever seem to do is stare Yes and all they ever seem to do is stare,en
ML63,MoodyLyrics4Q,Easier,Grizzly Bear,Pop,,,,,relaxed,positive,"[Daniel Rossen] I know, I know The doors won't close The pipes all froze Just let it go  [Daniel Rossen & Ed Droste] I know, I know Argue with me The doors won't close I've got plenty of The pipes all froze Dishes and time Just let it go Cords in a bind I know, I know Knots that we make The doors won't close Fatal mistakes The pipes all froze Let's recreate Just let it go An easier time  [Ed Droste] Because I still can't find you Because I still can't find you",en
